,userid,emotionIndex,index,D1U1,D1U2,D1D2,U1D2,U1U2,D1U3,D1D3,is_punctuation,is_backspace,is_enter,hour
27379,174,0,28201,82.0,173.0,112.0,30.0,91.0,354.0,291.0,0,0,0,20.0
27380,174,0,28202,61.0,242.0,179.0,118.0,181.0,479.0,332.0,0,0,0,20.0
27381,174,0,28203,63.0,300.0,153.0,90.0,237.0,343.0,255.0,0,0,0,20.0
27382,174,0,28204,147.0,190.0,102.0,-45.0,43.0,659.0,592.0,0,0,0,20.0
27383,174,0,28205,88.0,557.0,490.0,402.0,469.0,714.0,658.0,0,0,0,20.0
27384,174,0,28206,67.0,224.0,168.0,101.0,157.0,408.0,382.0,0,1,0,20.0
27385,174,0,28207,56.0,240.0,214.0,158.0,184.0,629.0,552.0,0,1,0,20.0
27386,174,0,28208,26.0,415.0,338.0,312.0,389.0,615.0,462.0,0,1,0,20.0
27387,174,0,28209,77.0,277.0,124.0,47.0,200.0,291.0,216.0,0,0,0,20.0
27388,174,0,28210,153.0,167.0,92.0,-61.0,14.0,500.0,436.0,0,0,0,20.0
27389,174,0,28211,75.0,408.0,344.0,269.0,333.0,707.0,516.0,0,0,0,20.0
27390,174,0,28212,64.0,363.0,172.0,108.0,299.0,418.0,312.0,0,0,0,20.0
27391,174,0,28213,191.0,246.0,140.0,-51.0,55.0,357.0,288.0,0,0,0,20.0
27392,174,0,28214,106.0,217.0,148.0,42.0,111.0,375.0,356.0,0,0,0,20.0
27393,174,0,28215,69.0,227.0,208.0,139.0,158.0,567.0,517.0,0,0,0,20.0
27394,174,0,28216,19.0,359.0,309.0,290.0,340.0,533.0,444.0,0,0,0,20.0
27395,174,0,28217,50.0,224.0,135.0,85.0,174.0,407.0,298.0,0,0,0,20.0
27396,174,0,28218,89.0,272.0,163.0,74.0,183.0,491.0,395.0,0,0,0,20.0
27397,174,0,28219,109.0,328.0,232.0,123.0,219.0,471.0,401.0,0,0,0,20.0
27398,174,0,28220,96.0,239.0,169.0,73.0,143.0,382.0,317.0,0,0,0,20.0
27399,174,0,28221,70.0,213.0,148.0,78.0,143.0,394.0,360.0,0,0,0,20.0
27400,174,0,28222,65.0,246.0,212.0,147.0,181.0,377.0,297.0,0,0,0,20.0
27401,174,0,28223,34.0,165.0,85.0,51.0,131.0,712.0,468.0,0,0,0,20.0
27402,174,0,28224,80.0,627.0,383.0,303.0,547.0,618.0,524.0,0,0,0,20.0
27403,174,0,28225,244.0,235.0,141.0,-103.0,-9.0,437.0,327.0,0,0,0,20.0
27404,174,0,28226,94.0,296.0,186.0,92.0,202.0,470.0,420.0,0,0,0,20.0
27405,174,0,28227,110.0,284.0,234.0,124.0,174.0,435.0,362.0,0,0,0,20.0
27406,174,0,28228,50.0,201.0,128.0,78.0,151.0,940.0,842.0,0,0,0,20.0
27407,174,0,28229,73.0,812.0,714.0,641.0,739.0,952.0,896.0,0,0,0,20.0
27408,174,0,28230,98.0,238.0,182.0,84.0,140.0,1319.0,1216.0,0,1,0,20.0
27409,174,0,28231,56.0,1137.0,1034.0,978.0,1081.0,1358.0,1206.0,0,1,0,20.0
27410,174,0,28232,103.0,324.0,172.0,69.0,221.0,421.0,306.0,0,0,0,20.0
27411,174,0,28233,152.0,249.0,134.0,-18.0,97.0,571.0,494.0,0,0,0,20.0
27412,174,0,28234,115.0,437.0,360.0,245.0,322.0,585.0,530.0,0,0,0,20.0
27413,174,0,28235,77.0,225.0,170.0,93.0,148.0,705.0,635.0,0,0,0,20.0
27414,174,0,28236,55.0,535.0,465.0,410.0,480.0,729.0,632.0,0,0,0,20.0
27415,174,0,28237,70.0,264.0,167.0,97.0,194.0,372.0,299.0,0,0,0,20.0
27416,174,0,28238,97.0,205.0,132.0,35.0,108.0,324.0,264.0,0,0,0,20.0
27417,174,0,28239,73.0,192.0,132.0,59.0,119.0,529.0,442.0,0,0,0,20.0
27418,174,0,28240,60.0,397.0,310.0,250.0,337.0,579.0,489.0,0,0,0,20.0
27419,174,0,28241,87.0,269.0,179.0,92.0,182.0,409.0,310.0,0,0,0,20.0
27420,174,0,28242,90.0,230.0,131.0,41.0,140.0,418.0,334.0,0,0,0,20.0
27421,174,0,28243,99.0,287.0,203.0,104.0,188.0,511.0,433.0,0,0,0,20.0
27422,174,0,28244,84.0,308.0,230.0,146.0,224.0,452.0,362.0,0,0,0,20.0
27423,174,0,28245,78.0,222.0,132.0,54.0,144.0,606.0,456.0,0,0,0,20.0
27424,174,0,28246,90.0,474.0,324.0,234.0,384.0,574.0,435.0,0,0,0,20.0
27425,174,0,28247,150.0,250.0,111.0,-39.0,100.0,338.0,258.0,0,0,0,20.0
27426,174,0,28248,139.0,227.0,147.0,8.0,88.0,469.0,327.0,0,0,0,20.0
27427,174,0,28249,80.0,322.0,180.0,100.0,242.0,404.0,287.0,0,0,0,20.0
27428,174,0,28250,142.0,224.0,107.0,-35.0,82.0,306.0,232.0,0,0,0,20.0
27429,174,0,28251,117.0,199.0,125.0,8.0,82.0,633.0,542.0,0,0,0,20.0
27430,174,0,28252,74.0,508.0,417.0,343.0,434.0,649.0,566.0,0,0,0,20.0
27431,174,0,28253,91.0,232.0,149.0,58.0,141.0,393.0,317.0,0,0,0,20.0
27432,174,0,28254,83.0,244.0,168.0,85.0,161.0,709.0,605.0,0,0,0,20.0
27433,174,0,28255,76.0,541.0,437.0,361.0,465.0,692.0,619.0,0,0,0,20.0
27434,174,0,28256,104.0,255.0,182.0,78.0,151.0,522.0,463.0,0,0,0,20.0
27435,174,0,28257,73.0,340.0,281.0,208.0,267.0,544.0,467.0,0,0,0,20.0
27436,174,0,28258,59.0,263.0,186.0,127.0,204.0,480.0,386.0,0,0,0,20.0
27437,174,0,28259,77.0,294.0,200.0,123.0,217.0,412.0,340.0,0,0,0,20.0
27438,174,0,28260,94.0,212.0,140.0,46.0,118.0,417.0,316.0,0,0,0,20.0
27439,174,0,28261,72.0,277.0,176.0,104.0,205.0,627.0,512.0,0,0,0,20.0
27440,174,0,28262,101.0,451.0,336.0,235.0,350.0,882.0,775.0,0,0,0,20.0
27441,174,0,28263,115.0,546.0,439.0,324.0,431.0,782.0,615.0,0,0,0,20.0
27442,174,0,28264,107.0,343.0,176.0,69.0,236.0,367.0,276.0,0,0,0,20.0
27443,174,0,28265,167.0,191.0,100.0,-67.0,24.0,421.0,352.0,0,0,0,20.0
27444,174,0,28266,91.0,321.0,252.0,161.0,230.0,492.0,381.0,0,0,0,20.0
27445,174,0,28267,69.0,240.0,129.0,60.0,171.0,341.0,251.0,0,0,0,20.0
27446,174,0,28268,111.0,212.0,122.0,11.0,101.0,523.0,403.0,0,0,0,20.0
27447,174,0,28269,90.0,401.0,281.0,191.0,311.0,482.0,410.0,0,0,0,20.0
27448,174,0,28270,120.0,201.0,129.0,9.0,81.0,373.0,264.0,0,0,0,20.0
27449,174,0,28271,72.0,244.0,135.0,63.0,172.0,415.0,311.0,0,0,0,20.0
27450,174,0,28272,109.0,280.0,176.0,67.0,171.0,370.0,288.0,0,0,0,20.0
27451,174,0,28273,104.0,194.0,112.0,8.0,90.0,324.0,252.0,0,0,0,20.0
27452,174,0,28274,82.0,212.0,140.0,58.0,130.0,830.0,660.0,0,0,0,20.0
27453,174,0,28275,72.0,690.0,520.0,448.0,618.0,829.0,756.0,0,0,0,20.0
27454,174,0,28276,170.0,309.0,236.0,66.0,139.0,458.0,362.0,0,0,0,20.0
27455,174,0,28277,73.0,222.0,126.0,53.0,149.0,284.0,182.0,0,0,0,20.0
27456,174,0,28278,96.0,158.0,56.0,-40.0,62.0,740.0,648.0,0,0,0,20.0
27457,174,0,28279,102.0,684.0,592.0,490.0,582.0,814.0,747.0,0,0,0,20.0
27458,174,0,28280,92.0,222.0,155.0,63.0,130.0,590.0,387.0,0,0,0,20.0
27459,174,0,28281,67.0,435.0,232.0,165.0,368.0,426.0,326.0,0,0,0,20.0
27460,174,0,28282,203.0,194.0,94.0,-109.0,-9.0,370.0,277.0,0,0,0,20.0
27461,174,0,28283,100.0,276.0,183.0,83.0,176.0,863.0,778.0,0,0,0,20.0
27462,174,0,28284,93.0,680.0,595.0,502.0,587.0,906.0,858.0,0,0,0,20.0
27463,174,0,28285,85.0,311.0,263.0,178.0,226.0,485.0,436.0,0,0,0,20.0
27464,174,0,28286,48.0,222.0,173.0,125.0,174.0,315.0,270.0,0,0,0,20.0
27465,174,0,28287,49.0,142.0,97.0,48.0,93.0,291.0,226.0,0,0,0,20.0
27466,174,0,28288,45.0,194.0,129.0,84.0,149.0,1176.0,1127.0,0,0,0,20.0
27467,174,0,28289,65.0,1047.0,998.0,933.0,982.0,1221.0,1184.0,0,0,0,20.0
27468,174,0,28290,49.0,223.0,186.0,137.0,174.0,347.0,287.0,0,0,0,20.0
27469,174,0,28291,37.0,161.0,101.0,64.0,124.0,266.0,221.0,0,0,0,20.0
27470,174,0,28292,60.0,165.0,120.0,60.0,105.0,384.0,293.0,0,0,0,20.0
27471,174,0,28293,45.0,264.0,173.0,128.0,219.0,394.0,352.0,0,0,0,20.0
27472,174,0,28294,91.0,221.0,179.0,88.0,130.0,327.0,272.0,0,0,0,20.0
27473,174,0,28295,42.0,148.0,93.0,51.0,106.0,268.0,239.0,0,0,0,20.0
27474,174,0,28296,55.0,175.0,146.0,91.0,120.0,286.0,236.0,0,0,0,20.0
27475,174,0,28297,29.0,140.0,90.0,61.0,111.0,332.0,237.0,0,0,0,20.0
27476,174,0,28298,50.0,242.0,147.0,97.0,192.0,663.0,558.0,0,0,0,20.0
27477,174,0,28299,95.0,516.0,411.0,316.0,421.0,752.0,623.0,0,0,0,20.0
27478,174,0,28300,105.0,341.0,212.0,107.0,236.0,405.0,296.0,0,0,0,20.0
27479,174,0,28301,129.0,193.0,84.0,-45.0,64.0,303.0,230.0,0,0,0,20.0
27480,174,0,28302,109.0,219.0,146.0,37.0,110.0,682.0,614.0,0,0,0,20.0
27481,174,0,28303,73.0,536.0,468.0,395.0,463.0,744.0,695.0,0,0,0,20.0
27482,174,0,28304,68.0,276.0,227.0,159.0,208.0,419.0,350.0,0,0,0,20.0
27483,174,0,28305,49.0,192.0,123.0,74.0,143.0,460.0,396.0,0,0,0,20.0
27484,174,0,28306,69.0,337.0,273.0,204.0,268.0,673.0,565.0,0,0,0,20.0
27487,72,3,28309,-1583970000000.0,-1583970000000.0,443.0,1583970000000.0,0.0,-1583970000000.0,467.0,0,0,0,23.0
27488,72,3,28310,-1583970000000.0,-1583970000000.0,24.0,1583970000000.0,0.0,-1583970000000.0,48.0,0,0,0,23.0
27489,72,3,28311,-1583970000000.0,-1583970000000.0,24.0,1583970000000.0,0.0,-1583970000000.0,48.0,0,0,0,23.0
27490,72,3,28312,-1583970000000.0,-1583970000000.0,24.0,1583970000000.0,0.0,-1583970000000.0,48.0,0,0,0,23.0
27491,72,3,28313,-1583970000000.0,-1583970000000.0,24.0,1583970000000.0,0.0,-1583970000000.0,48.0,0,0,0,23.0
27492,72,3,28314,-1583970000000.0,-1583970000000.0,24.0,1583970000000.0,0.0,-1583970000000.0,49.0,0,0,0,23.0
27493,72,3,28315,-1583970000000.0,-1583970000000.0,25.0,1583970000000.0,0.0,-1583970000000.0,49.0,0,0,0,23.0
27494,72,3,28316,-1583970000000.0,-1583970000000.0,24.0,1583970000000.0,0.0,-1583970000000.0,48.0,0,0,0,23.0
27495,72,3,28317,-1583970000000.0,-1583970000000.0,24.0,1583970000000.0,0.0,-1583970000000.0,48.0,0,0,0,23.0
27496,72,3,28318,-1583970000000.0,-1583970000000.0,24.0,1583970000000.0,0.0,-1583970000000.0,48.0,0,0,0,23.0
27497,72,3,28319,-1583970000000.0,-1583970000000.0,24.0,1583970000000.0,0.0,-1583970000000.0,48.0,0,0,0,23.0
27498,72,3,28320,-1583970000000.0,-1583970000000.0,24.0,1583970000000.0,0.0,-1583970000000.0,48.0,0,0,0,23.0
27499,72,3,28321,-1583970000000.0,-1583970000000.0,24.0,1583970000000.0,0.0,-1583970000000.0,49.0,0,0,0,23.0
27500,72,3,28322,-1583970000000.0,-1583970000000.0,25.0,1583970000000.0,0.0,-1583970000000.0,49.0,0,0,0,23.0
27501,72,3,28323,-1583970000000.0,-1583970000000.0,24.0,1583970000000.0,0.0,-1583970000000.0,48.0,0,0,0,23.0
27502,72,3,28324,-1583970000000.0,-1583970000000.0,24.0,1583970000000.0,0.0,-1583970000000.0,49.0,0,0,0,23.0
27503,72,3,28325,-1583970000000.0,-1583970000000.0,25.0,1583970000000.0,0.0,-1583970000000.0,49.0,0,0,0,23.0
27504,72,3,28326,-1583970000000.0,-1583970000000.0,24.0,1583970000000.0,0.0,-1583970000000.0,48.0,0,0,0,23.0
27505,72,3,28327,-1583970000000.0,-1583970000000.0,24.0,1583970000000.0,0.0,-1583970000000.0,48.0,0,0,0,23.0
27506,72,3,28328,-1583970000000.0,-1583970000000.0,24.0,1583970000000.0,0.0,-1583970000000.0,48.0,0,0,0,23.0
27507,72,3,28329,-1583970000000.0,-1583970000000.0,24.0,1583970000000.0,0.0,-1583970000000.0,49.0,0,0,0,23.0
27508,72,3,28330,-1583970000000.0,-1583970000000.0,25.0,1583970000000.0,0.0,-1583970000000.0,48.0,0,0,0,23.0
27509,72,3,28331,-1583970000000.0,-1583970000000.0,23.0,1583970000000.0,0.0,-1583970000000.0,48.0,0,0,0,23.0
27510,72,3,28332,-1583970000000.0,-1583970000000.0,25.0,1583970000000.0,0.0,-1583970000000.0,48.0,0,0,0,23.0
27511,72,3,28333,-1583970000000.0,-1583970000000.0,23.0,1583970000000.0,0.0,-1583970000000.0,49.0,0,0,0,23.0
27512,72,3,28334,-1583970000000.0,-1583970000000.0,26.0,1583970000000.0,0.0,-1583970000000.0,49.0,0,0,0,23.0
27513,72,3,28335,-1583970000000.0,-1583970000000.0,23.0,1583970000000.0,0.0,-1583970000000.0,48.0,0,0,0,23.0
27514,72,3,28336,-1583970000000.0,-1583970000000.0,25.0,1583970000000.0,0.0,-1583970000000.0,49.0,0,0,0,23.0
27515,72,3,28337,-1583970000000.0,-1583970000000.0,24.0,1583970000000.0,0.0,-1583970000000.0,48.0,0,0,0,23.0
27516,72,3,28338,-1583970000000.0,-1583970000000.0,24.0,1583970000000.0,0.0,-1583970000000.0,48.0,0,0,0,23.0
27517,72,3,28339,-1583970000000.0,-1583970000000.0,24.0,1583970000000.0,0.0,-1583970000000.0,48.0,0,0,0,23.0
27518,72,3,28340,-1583970000000.0,-1583970000000.0,24.0,1583970000000.0,0.0,-1583970000000.0,49.0,0,0,0,23.0
27519,72,3,28341,-1583970000000.0,-1583970000000.0,25.0,1583970000000.0,0.0,-1583970000000.0,48.0,0,0,0,23.0
27520,72,3,28342,-1583970000000.0,-1583970000000.0,23.0,1583970000000.0,0.0,-1583970000000.0,48.0,0,0,0,23.0
27521,72,3,28343,-1583970000000.0,-1583970000000.0,25.0,1583970000000.0,0.0,-1583970000000.0,49.0,0,0,0,23.0
27522,72,3,28344,-1583970000000.0,-1583970000000.0,24.0,1583970000000.0,0.0,-1583970000000.0,48.0,0,0,0,23.0
27523,72,3,28345,-1583970000000.0,-1583970000000.0,24.0,1583970000000.0,0.0,-1583970000000.0,49.0,0,0,0,23.0
27524,72,3,28346,-1583970000000.0,-1583970000000.0,25.0,1583970000000.0,0.0,-1583970000000.0,48.0,0,0,0,23.0
27525,72,3,28347,-1583970000000.0,-1583970000000.0,23.0,1583970000000.0,0.0,-1583970000000.0,48.0,0,0,0,23.0
27526,72,3,28348,-1583970000000.0,-1583970000000.0,25.0,1583970000000.0,0.0,-1583970000000.0,48.0,0,0,0,23.0
27527,72,3,28349,-1583970000000.0,-1583970000000.0,23.0,1583970000000.0,0.0,-1583970000000.0,49.0,0,0,0,23.0
27528,72,3,28350,-1583970000000.0,-1583970000000.0,26.0,1583970000000.0,0.0,-1583970000000.0,51.0,0,0,0,23.0
27529,72,3,28351,-1583970000000.0,-1583970000000.0,25.0,1583970000000.0,0.0,-1583970000000.0,50.0,0,0,0,23.0
27530,72,3,28352,-1583970000000.0,-1583970000000.0,25.0,1583970000000.0,0.0,-1583970000000.0,49.0,0,0,0,23.0
27531,72,3,28353,-1583970000000.0,-1583970000000.0,24.0,1583970000000.0,0.0,-1583970000000.0,48.0,0,0,0,23.0
27532,72,3,28354,-1583970000000.0,-1583970000000.0,24.0,1583970000000.0,0.0,-1583970000000.0,47.0,0,0,0,23.0
27533,72,3,28355,-1583970000000.0,-1583970000000.0,23.0,1583970000000.0,0.0,-1583970000000.0,47.0,0,0,0,23.0
27534,72,3,28356,-1583970000000.0,-1583970000000.0,24.0,1583970000000.0,0.0,-1583970000000.0,47.0,0,0,0,23.0
27535,72,3,28357,-1583970000000.0,-1583970000000.0,23.0,1583970000000.0,0.0,-1583970000000.0,47.0,0,0,0,23.0
27536,72,3,28358,-1583970000000.0,-1583970000000.0,24.0,1583970000000.0,0.0,-1583970000000.0,49.0,0,0,0,23.0
27537,72,3,28359,-1583970000000.0,-1583970000000.0,25.0,1583970000000.0,0.0,-1583970000000.0,48.0,0,0,0,23.0
27538,72,3,28360,-1583970000000.0,-1583970000000.0,23.0,1583970000000.0,0.0,-1583970000000.0,48.0,0,0,0,23.0
27539,72,3,28361,-1583970000000.0,-1583970000000.0,25.0,1583970000000.0,0.0,-1583970000000.0,50.0,0,0,0,23.0
27540,72,3,28362,-1583970000000.0,-1583970000000.0,25.0,1583970000000.0,0.0,-1583970000000.0,48.0,0,0,0,23.0
27541,72,3,28363,-1583970000000.0,-1583970000000.0,23.0,1583970000000.0,0.0,-1583970000000.0,48.0,0,0,0,23.0
27542,72,3,28364,-1583970000000.0,-1583970000000.0,25.0,1583970000000.0,0.0,-1583970000000.0,49.0,0,0,0,23.0
27543,72,3,28365,-1583970000000.0,-1583970000000.0,24.0,1583970000000.0,0.0,-1583970000000.0,48.0,0,0,0,23.0
27544,72,3,28366,-1583970000000.0,-1583970000000.0,24.0,1583970000000.0,0.0,-1583970000000.0,48.0,0,0,0,23.0
27545,72,3,28367,-1583970000000.0,-1583970000000.0,24.0,1583970000000.0,0.0,-1583970000000.0,48.0,0,0,0,23.0
27546,72,3,28368,-1583970000000.0,-1583970000000.0,24.0,1583970000000.0,0.0,-1583970000000.0,48.0,0,0,0,23.0
27547,72,3,28369,-1583970000000.0,-1583970000000.0,24.0,1583970000000.0,0.0,-1583970000000.0,48.0,0,0,0,23.0
27548,72,3,28370,-1583970000000.0,-1583970000000.0,24.0,1583970000000.0,0.0,-1583970000000.0,48.0,0,0,0,23.0
27549,72,3,28371,-1583970000000.0,-1583970000000.0,24.0,1583970000000.0,0.0,-1583970000000.0,48.0,0,0,0,23.0
27550,72,3,28372,-1583970000000.0,-1583970000000.0,24.0,1583970000000.0,0.0,-1583970000000.0,48.0,0,0,0,23.0
27551,72,3,28373,-1583970000000.0,-1583970000000.0,24.0,1583970000000.0,0.0,-1583970000000.0,48.0,0,0,0,23.0
27552,72,3,28374,-1583970000000.0,-1583970000000.0,24.0,1583970000000.0,0.0,-1583970000000.0,49.0,0,0,0,23.0
27553,72,3,28375,-1583970000000.0,-1583970000000.0,25.0,1583970000000.0,0.0,-1583970000000.0,49.0,0,0,0,23.0
27554,72,3,28376,-1583970000000.0,-1583970000000.0,24.0,1583970000000.0,0.0,-1583970000000.0,48.0,0,0,0,23.0
27555,72,3,28377,-1583970000000.0,-1583970000000.0,24.0,1583970000000.0,0.0,-1583970000000.0,48.0,0,0,0,23.0
27556,72,3,28378,-1583970000000.0,-1583970000000.0,24.0,1583970000000.0,0.0,-1583970000000.0,49.0,0,0,0,23.0
27557,72,3,28379,-1583970000000.0,-1583970000000.0,25.0,1583970000000.0,0.0,-1583970000000.0,48.0,0,0,0,23.0
27558,72,3,28380,-1583970000000.0,-1583970000000.0,23.0,1583970000000.0,0.0,-1583970000000.0,48.0,0,0,0,23.0
27559,72,3,28381,-1583970000000.0,-1583970000000.0,25.0,1583970000000.0,0.0,-1583970000000.0,49.0,0,0,0,23.0
27560,72,3,28382,-1583970000000.0,-1583970000000.0,24.0,1583970000000.0,0.0,73.0,48.0,0,0,0,23.0
27563,72,4,28385,-1583970000000.0,-1583970000000.0,443.0,1583970000000.0,0.0,-1583970000000.0,467.0,0,0,0,23.0
27564,72,4,28386,-1583970000000.0,-1583970000000.0,24.0,1583970000000.0,0.0,-1583970000000.0,48.0,0,0,0,23.0
27565,72,4,28387,-1583970000000.0,-1583970000000.0,24.0,1583970000000.0,0.0,-1583970000000.0,48.0,0,0,0,23.0
27566,72,4,28388,-1583970000000.0,-1583970000000.0,24.0,1583970000000.0,0.0,-1583970000000.0,48.0,0,0,0,23.0
27567,72,4,28389,-1583970000000.0,-1583970000000.0,24.0,1583970000000.0,0.0,-1583970000000.0,49.0,0,0,0,23.0
27568,72,4,28390,-1583970000000.0,-1583970000000.0,25.0,1583970000000.0,0.0,-1583970000000.0,49.0,0,0,0,23.0
27569,72,4,28391,-1583970000000.0,-1583970000000.0,24.0,1583970000000.0,0.0,-1583970000000.0,48.0,0,0,0,23.0
27570,72,4,28392,-1583970000000.0,-1583970000000.0,24.0,1583970000000.0,0.0,-1583970000000.0,48.0,0,0,0,23.0
27571,72,4,28393,-1583970000000.0,-1583970000000.0,24.0,1583970000000.0,0.0,-1583970000000.0,48.0,0,0,0,23.0
27572,72,4,28394,-1583970000000.0,-1583970000000.0,24.0,1583970000000.0,0.0,-1583970000000.0,48.0,0,0,0,23.0
27573,72,4,28395,-1583970000000.0,-1583970000000.0,24.0,1583970000000.0,0.0,-1583970000000.0,49.0,0,0,0,23.0
27574,72,4,28396,-1583970000000.0,-1583970000000.0,25.0,1583970000000.0,0.0,-1583970000000.0,49.0,0,0,0,23.0
27575,72,4,28397,-1583970000000.0,-1583970000000.0,24.0,1583970000000.0,0.0,-1583970000000.0,48.0,0,0,0,23.0
27576,72,4,28398,-1583970000000.0,-1583970000000.0,24.0,1583970000000.0,0.0,-1583970000000.0,48.0,0,0,0,23.0
27577,72,4,28399,-1583970000000.0,-1583970000000.0,24.0,1583970000000.0,0.0,-1583970000000.0,48.0,0,0,0,23.0
27578,72,4,28400,-1583970000000.0,-1583970000000.0,24.0,1583970000000.0,0.0,-1583970000000.0,49.0,0,0,0,23.0
27579,72,4,28401,-1583970000000.0,-1583970000000.0,25.0,1583970000000.0,0.0,-1583970000000.0,49.0,0,0,0,23.0
27580,72,4,28402,-1583970000000.0,-1583970000000.0,24.0,1583970000000.0,0.0,-1583970000000.0,48.0,0,0,0,23.0
27581,72,4,28403,-1583970000000.0,-1583970000000.0,24.0,1583970000000.0,0.0,-1583970000000.0,48.0,0,0,0,23.0
27582,72,4,28404,-1583970000000.0,-1583970000000.0,24.0,1583970000000.0,0.0,-1583970000000.0,48.0,0,0,0,23.0
27583,72,4,28405,-1583970000000.0,-1583970000000.0,24.0,1583970000000.0,0.0,-1583970000000.0,48.0,0,0,0,23.0
27584,72,4,28406,-1583970000000.0,-1583970000000.0,24.0,1583970000000.0,0.0,-1583970000000.0,49.0,0,0,0,23.0
27585,72,4,28407,-1583970000000.0,-1583970000000.0,25.0,1583970000000.0,0.0,-1583970000000.0,49.0,0,0,0,23.0
27586,72,4,28408,-1583970000000.0,-1583970000000.0,24.0,1583970000000.0,0.0,-1583970000000.0,48.0,0,0,0,23.0
27587,72,4,28409,-1583970000000.0,-1583970000000.0,24.0,1583970000000.0,0.0,-1583970000000.0,49.0,0,0,0,23.0
27588,72,4,28410,-1583970000000.0,-1583970000000.0,25.0,1583970000000.0,0.0,-1583970000000.0,48.0,0,0,0,23.0
27589,72,4,28411,-1583970000000.0,-1583970000000.0,23.0,1583970000000.0,0.0,-1583970000000.0,49.0,0,0,0,23.0
27590,72,4,28412,-1583970000000.0,-1583970000000.0,26.0,1583970000000.0,0.0,-1583970000000.0,49.0,0,0,0,23.0
27591,72,4,28413,-1583970000000.0,-1583970000000.0,23.0,1583970000000.0,0.0,-1583970000000.0,47.0,0,0,0,23.0
27592,72,4,28414,-1583970000000.0,-1583970000000.0,24.0,1583970000000.0,0.0,-1583970000000.0,48.0,0,0,0,23.0
27593,72,4,28415,-1583970000000.0,-1583970000000.0,24.0,1583970000000.0,0.0,-1583970000000.0,48.0,0,0,0,23.0
27594,72,4,28416,-1583970000000.0,-1583970000000.0,24.0,1583970000000.0,0.0,-1583970000000.0,49.0,0,0,0,23.0
27595,72,4,28417,-1583970000000.0,-1583970000000.0,25.0,1583970000000.0,0.0,-1583970000000.0,48.0,0,0,0,23.0
27596,72,4,28418,-1583970000000.0,-1583970000000.0,23.0,1583970000000.0,0.0,-1583970000000.0,48.0,0,0,0,23.0
27597,72,4,28419,-1583970000000.0,-1583970000000.0,25.0,1583970000000.0,0.0,-1583970000000.0,49.0,0,0,0,23.0
27598,72,4,28420,-1583970000000.0,-1583970000000.0,24.0,1583970000000.0,0.0,-1583970000000.0,49.0,0,0,0,23.0
27599,72,4,28421,-1583970000000.0,-1583970000000.0,25.0,1583970000000.0,0.0,-1583970000000.0,49.0,0,0,0,23.0
27600,72,4,28422,-1583970000000.0,-1583970000000.0,24.0,1583970000000.0,0.0,-1583970000000.0,47.0,0,0,0,23.0
27601,72,4,28423,-1583970000000.0,-1583970000000.0,23.0,1583970000000.0,0.0,-1583970000000.0,48.0,0,0,0,23.0
27602,72,4,28424,-1583970000000.0,-1583970000000.0,25.0,1583970000000.0,0.0,-1583970000000.0,49.0,0,0,0,23.0
27603,72,4,28425,-1583970000000.0,-1583970000000.0,24.0,1583970000000.0,0.0,-1583970000000.0,48.0,0,0,0,23.0
27604,72,4,28426,-1583970000000.0,-1583970000000.0,24.0,1583970000000.0,0.0,-1583970000000.0,49.0,0,0,0,23.0
27605,72,4,28427,-1583970000000.0,-1583970000000.0,25.0,1583970000000.0,0.0,-1583970000000.0,49.0,0,0,0,23.0
27606,72,4,28428,-1583970000000.0,-1583970000000.0,24.0,1583970000000.0,0.0,-1583970000000.0,50.0,0,0,0,23.0
27607,72,4,28429,-1583970000000.0,-1583970000000.0,26.0,1583970000000.0,0.0,-1583970000000.0,48.0,0,0,0,23.0
27608,72,4,28430,-1583970000000.0,-1583970000000.0,22.0,1583970000000.0,0.0,-1583970000000.0,48.0,0,0,0,23.0
27609,72,4,28431,-1583970000000.0,-1583970000000.0,26.0,1583970000000.0,0.0,63.0,48.0,0,0,0,23.0
27612,86,3,28434,128.0,1458.0,1330.0,1202.0,1330.0,11183.0,11121.0,0,0,0,9.0
27613,86,3,28435,128.0,9853.0,9791.0,9663.0,9725.0,10131.0,10020.0,0,1,0,9.0
27614,86,3,28436,62.0,340.0,229.0,167.0,278.0,510.0,402.0,0,0,0,9.0
27615,86,3,28437,111.0,281.0,173.0,62.0,170.0,473.0,373.0,0,0,0,9.0
27616,86,3,28438,108.0,300.0,200.0,92.0,192.0,501.0,413.0,0,0,0,9.0
27617,86,3,28439,100.0,301.0,213.0,113.0,201.0,494.0,378.0,0,0,0,9.0
27618,86,3,28440,88.0,281.0,165.0,77.0,193.0,704.0,616.0,0,0,0,9.0
27619,86,3,28441,116.0,539.0,451.0,335.0,423.0,1719.0,1628.0,0,0,0,9.0
27620,86,3,28442,88.0,1268.0,1177.0,1089.0,1180.0,1496.0,1406.0,0,0,0,9.0
27621,86,3,28443,91.0,319.0,229.0,138.0,228.0,614.0,514.0,0,0,0,9.0
27622,86,3,28444,90.0,385.0,285.0,195.0,295.0,635.0,533.0,0,0,0,9.0
27623,86,3,28445,100.0,350.0,248.0,148.0,250.0,563.0,467.0,0,0,0,9.0
27624,86,3,28446,102.0,315.0,219.0,117.0,213.0,528.0,419.0,0,0,0,9.0
27625,86,3,28447,96.0,309.0,200.0,104.0,213.0,568.0,465.0,0,0,0,9.0
